,user_id,order_id,Date_x,Amount,Merchant_id,Purchase_status,Partner_id,DayOfWeek_x,Year_x,Month_x,Quarter_x,User_id,Date_y,Location,Age,Gender,DayOfWeek_y,Year_y,Month_y,Quarter_y,Merchant_name,Rate_pct
7754,46611547,6651964594.0,2020-08-11 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,46611547,2020-07-07,Unknown,unknown,FEMALE,Tuesday,2020,7,2020Q3,Viettel,2.0
7755,41338685,6661575450.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,41338685,2018-06-25,Hồ Chí Minh,>37,FEMALE,Monday,2018,6,2018Q2,Viettel,2.0
7756,15011173,6661717345.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,15011173,2020-05-23,Hồ Chí Minh,23_to_27,MALE,Saturday,2020,5,2020Q2,Viettel,2.0
7757,36643023,6660920070.0,2020-08-12 00:00:00,"100,000",22.0,Mua hộ,43545439.0,Wednesday,2020.0,8.0,2020Q3,36643023,2018-08-25,Other Cities,>37,MALE,Saturday,2018,8,2018Q3,Viettel,2.0
7758,36617499,6670234312.0,2020-08-12 00:00:00,"10,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,36617499,2017-11-27,Hà Nội,23_to_27,MALE,Monday,2017,11,2017Q4,Viettel,2.0
7759,44636882,6669820853.0,2020-08-12 00:00:00,"100,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,44636882,2019-01-11,Other Cities,33_to_37,MALE,Friday,2019,1,2019Q1,Viettel,2.0
7760,10238344,6658977158.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,10238344,2020-03-24,Other Cities,33_to_37,MALE,Tuesday,2020,3,2020Q1,Viettel,2.0
7761,36484435,6664465128.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,36484435,2018-08-08,Other Cities,33_to_37,MALE,Wednesday,2018,8,2018Q3,Viettel,2.0
7762,49362316,6671213771.0,2020-08-12 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,49362316,2020-08-12,Hồ Chí Minh,>37,MALE,Wednesday,2020,8,2020Q3,Viettel,2.0
7763,36200820,6660807265.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,36200820,2019-03-06,Other Cities,23_to_27,MALE,Wednesday,2019,3,2019Q1,Viettel,2.0
7764,46458094,6664714065.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,46458094,2019-05-16,Other Cities,23_to_27,MALE,Thursday,2019,5,2019Q2,Viettel,2.0
7765,54973957,6667316994.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,54973957,2020-04-27,Other Cities,23_to_27,MALE,Monday,2020,4,2020Q2,Viettel,2.0
7766,36612353,6669316500.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,36612353,2020-01-06,Other Cities,23_to_27,MALE,Monday,2020,1,2020Q1,Viettel,2.0
7767,8717159,6671210074.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,8717159,2017-11-10,Other Cities,28_to_32,FEMALE,Friday,2017,11,2017Q4,Viettel,2.0
7768,56382427,6660803323.0,2020-08-12 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,56382427,2020-06-26,Other Cities,28_to_32,MALE,Friday,2020,6,2020Q2,Viettel,2.0
7769,52901228,6677406039.0,2020-08-13 00:00:00,"100,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,52901228,2020-06-20,Hà Nội,>37,FEMALE,Saturday,2020,6,2020Q2,Viettel,2.0
7770,48145955,6676803374.0,2020-08-13 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,48145955,2019-08-01,Other Cities,>37,FEMALE,Thursday,2019,8,2019Q3,Viettel,2.0
7771,47546432,6682244080.0,2020-08-13 00:00:00,"10,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,47546432,2019-06-07,Other Cities,>37,MALE,Friday,2019,6,2019Q2,Viettel,2.0
7772,50242828,6672538761.0,2020-08-13 00:00:00,"200,000",22.0,Mua hộ,53777150.0,Thursday,2020.0,8.0,2020Q3,50242828,2019-11-06,Other Cities,33_to_37,MALE,Wednesday,2019,11,2019Q4,Viettel,2.0
7773,42345162,6674156553.0,2020-08-13 00:00:00,"100,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,42345162,2020-01-23,Hà Nội,23_to_27,MALE,Thursday,2020,1,2020Q1,Viettel,2.0
7774,37567517,6674047935.0,2020-08-13 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,37567517,2019-04-29,Hà Nội,23_to_27,FEMALE,Monday,2019,4,2019Q2,Viettel,2.0
7775,16873761,6678678717.0,2020-08-13 00:00:00,"30,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,16873761,2019-12-19,Hà Nội,28_to_32,FEMALE,Thursday,2019,12,2019Q4,Viettel,2.0
7776,48108685,6682594206.0,2020-08-13 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,48108685,2019-07-12,Hồ Chí Minh,18_to_22,FEMALE,Friday,2019,7,2019Q3,Viettel,2.0
7777,45702865,6672131317.0,2020-08-13 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,45702865,2020-03-25,Other Cities,23_to_27,FEMALE,Wednesday,2020,3,2020Q1,Viettel,2.0
7778,18002598,6683277008.0,2020-08-13 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,18002598,2020-08-11,Other Cities,23_to_27,MALE,Tuesday,2020,8,2020Q3,Viettel,2.0
7779,50578259,6671696577.0,2020-08-13 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,50578259,2019-11-16,Hà Nội,unknown,MALE,Saturday,2019,11,2019Q4,Viettel,2.0
7780,12245790,6682593611.0,2020-08-13 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,12245790,2019-12-16,Other Cities,18_to_22,FEMALE,Monday,2019,12,2019Q4,Viettel,2.0
7781,19006131,6674780622.0,2020-08-13 00:00:00,"100,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,19006131,2020-04-14,Other Cities,23_to_27,FEMALE,Tuesday,2020,4,2020Q2,Viettel,2.0
7782,52086310,6681651159.0,2020-08-13 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,8.0,2020Q3,52086310,2020-06-27,Unknown,23_to_27,FEMALE,Saturday,2020,6,2020Q2,Viettel,2.0
7783,36419663,6687149251.0,2020-08-14 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,36419663,2016-10-23,Hồ Chí Minh,>37,MALE,Sunday,2016,10,2016Q4,Viettel,2.0
7784,41713831,6690788287.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,41713831,2020-05-19,Other Cities,>37,FEMALE,Tuesday,2020,5,2020Q2,Viettel,2.0
7785,39901739,6684403772.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,39901739,2018-05-12,Hà Nội,>37,MALE,Saturday,2018,5,2018Q2,Viettel,2.0
7786,42472048,6696482810.0,2020-08-14 00:00:00,"50,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,42472048,2019-04-03,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2019,4,2019Q2,Viettel,2.0
7787,2013363,6695407629.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,2013363,2019-07-23,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,7,2019Q3,Viettel,2.0
7788,45762750,6692187667.0,2020-08-14 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,45762750,2020-08-14,Hồ Chí Minh,33_to_37,MALE,Friday,2020,8,2020Q3,Viettel,2.0
7789,47247811,6695420096.0,2020-08-14 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,47247811,2019-10-29,Other Cities,33_to_37,MALE,Tuesday,2019,10,2019Q4,Viettel,2.0
7790,40236635,6693947715.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,40236635,2020-03-15,Other Cities,18_to_22,MALE,Sunday,2020,3,2020Q1,Viettel,2.0
7791,11023879,6691053455.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,11023879,2019-08-30,Other Cities,23_to_27,MALE,Friday,2019,8,2019Q3,Viettel,2.0
7792,48934351,6695267761.0,2020-08-14 00:00:00,"100,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,48934351,2019-11-15,Other Cities,23_to_27,FEMALE,Friday,2019,11,2019Q4,Viettel,2.0
7793,43464585,6693104041.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,43464585,2019-02-14,Other Cities,28_to_32,MALE,Thursday,2019,2,2019Q1,Viettel,2.0
7794,50389872,6688912982.0,2020-08-14 00:00:00,"100,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,50389872,2019-11-01,Other Cities,28_to_32,MALE,Friday,2019,11,2019Q4,Viettel,2.0
7795,45097449,6690665364.0,2020-08-14 00:00:00,"100,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,45097449,2019-12-19,Other Cities,28_to_32,MALE,Thursday,2019,12,2019Q4,Viettel,2.0
7796,40495723,6686575292.0,2020-08-14 00:00:00,"30,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,40495723,2017-12-07,Other Cities,unknown,MALE,Thursday,2017,12,2017Q4,Viettel,2.0
7797,55043494,6689660873.0,2020-08-14 00:00:00,"50,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,55043494,2020-07-06,Other Cities,unknown,MALE,Monday,2020,7,2020Q3,Viettel,2.0
7798,57837625,6686005537.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,57837625,2020-08-12,Other Cities,18_to_22,MALE,Wednesday,2020,8,2020Q3,Viettel,2.0
7799,35754487,6693100828.0,2020-08-14 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,35754487,2018-07-10,Hà Nội,23_to_27,MALE,Tuesday,2018,7,2018Q3,Viettel,2.0
7800,23730474,6691328679.0,2020-08-14 00:00:00,"30,000",22.0,0,0.0,Friday,2020.0,8.0,2020Q3,23730474,2020-06-21,Unknown,unknown,FEMALE,Sunday,2020,6,2020Q2,Viettel,2.0
7801,39134820,6697190825.0,2020-08-15 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,39134820,2018-01-02,Hồ Chí Minh,>37,MALE,Tuesday,2018,1,2018Q1,Viettel,2.0
7802,2755026,6698964935.0,2020-08-15 00:00:00,"100,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,2755026,2020-05-14,Hồ Chí Minh,>37,MALE,Thursday,2020,5,2020Q2,Viettel,2.0
7803,24290907,6701596343.0,2020-08-15 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,24290907,2018-09-26,Hồ Chí Minh,23_to_27,MALE,Wednesday,2018,9,2018Q3,Viettel,2.0
7804,37376220,6702134242.0,2020-08-15 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,37376220,2017-02-28,Hồ Chí Minh,23_to_27,MALE,Tuesday,2017,2,2017Q1,Viettel,2.0
7805,48090843,6697670258.0,2020-08-15 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,48090843,2020-02-14,Hồ Chí Minh,28_to_32,FEMALE,Friday,2020,2,2020Q1,Viettel,2.0
7806,44194397,6701748427.0,2020-08-15 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,44194397,2018-11-11,Hồ Chí Minh,28_to_32,MALE,Sunday,2018,11,2018Q4,Viettel,2.0
7807,57581171,6701215683.0,2020-08-15 00:00:00,"30,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,57581171,2020-08-02,Hà Nội,33_to_37,FEMALE,Sunday,2020,8,2020Q3,Viettel,2.0
7808,38586377,6707565313.0,2020-08-15 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,38586377,2019-08-29,Hà Nội,23_to_27,MALE,Thursday,2019,8,2019Q3,Viettel,2.0
7809,40186740,6708443981.0,2020-08-15 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,40186740,2018-12-11,Hà Nội,23_to_27,FEMALE,Tuesday,2018,12,2018Q4,Viettel,2.0
7810,31377293,6704943366.0,2020-08-15 00:00:00,"100,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,31377293,2018-10-10,Hà Nội,28_to_32,MALE,Wednesday,2018,10,2018Q4,Viettel,2.0
7811,9662469,6704709094.0,2020-08-15 00:00:00,"30,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,9662469,2020-01-15,Other Cities,18_to_22,MALE,Wednesday,2020,1,2020Q1,Viettel,2.0
7812,40621532,6700061492.0,2020-08-15 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,40621532,2019-10-23,Other Cities,18_to_22,MALE,Wednesday,2019,10,2019Q4,Viettel,2.0
7813,50766438,6706321766.0,2020-08-15 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,50766438,2019-11-13,Other Cities,23_to_27,FEMALE,Wednesday,2019,11,2019Q4,Viettel,2.0
7814,39826458,6708251119.0,2020-08-15 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,39826458,2017-08-25,Other Cities,23_to_27,MALE,Friday,2017,8,2017Q3,Viettel,2.0
7815,15777089,6700860540.0,2020-08-15 00:00:00,"100,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,15777089,2019-03-17,Other Cities,28_to_32,MALE,Sunday,2019,3,2019Q1,Viettel,2.0
7816,48403654,6707562618.0,2020-08-15 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,48403654,2020-05-17,Other Cities,28_to_32,FEMALE,Sunday,2020,5,2020Q2,Viettel,2.0
7817,50044075,6701324122.0,2020-08-15 00:00:00,"500,000",22.0,Mua hộ,61279445.0,Saturday,2020.0,8.0,2020Q3,50044075,2019-11-27,Other Cities,unknown,MALE,Wednesday,2019,11,2019Q4,Viettel,2.0
7818,55065203,6706958047.0,2020-08-15 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,55065203,2020-05-24,Other Cities,23_to_27,FEMALE,Sunday,2020,5,2020Q2,Viettel,2.0
7819,33352618,6705185934.0,2020-08-15 00:00:00,"100,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,33352618,2020-07-24,Other Cities,unknown,MALE,Friday,2020,7,2020Q3,Viettel,2.0
7820,40116853,6702372263.0,2020-08-15 00:00:00,"100,000",22.0,0,0.0,Saturday,2020.0,8.0,2020Q3,40116853,2017-10-13,Hà Nội,23_to_27,MALE,Friday,2017,10,2017Q4,Viettel,2.0
7821,555746,6715260815.0,2020-08-16 00:00:00,"100,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,555746,2020-04-12,Hồ Chí Minh,>37,FEMALE,Sunday,2020,4,2020Q2,Viettel,2.0
7822,47573189,6710903724.0,2020-08-16 00:00:00,"100,000",22.0,Mua hộ,21352426.0,Sunday,2020.0,8.0,2020Q3,47573189,2019-08-14,Other Cities,>37,FEMALE,Wednesday,2019,8,2019Q3,Viettel,2.0
7823,53715217,6710434219.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,53715217,2020-04-15,Hồ Chí Minh,18_to_22,FEMALE,Wednesday,2020,4,2020Q2,Viettel,2.0
7824,46405431,6719263735.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,46405431,2019-03-21,Hồ Chí Minh,18_to_22,FEMALE,Thursday,2019,3,2019Q1,Viettel,2.0
7825,54515142,6709135806.0,2020-08-16 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,54515142,2020-03-17,Hồ Chí Minh,23_to_27,MALE,Tuesday,2020,3,2020Q1,Viettel,2.0
7826,45716531,6716583827.0,2020-08-16 00:00:00,"30,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,45716531,2019-02-16,Hồ Chí Minh,28_to_32,MALE,Saturday,2019,2,2019Q1,Viettel,2.0
7827,38753821,6717836989.0,2020-08-16 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,38753821,2020-04-09,Hà Nội,28_to_32,FEMALE,Thursday,2020,4,2020Q2,Viettel,2.0
7828,43531335,6714441303.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,43531335,2018-10-30,Hà Nội,28_to_32,MALE,Tuesday,2018,10,2018Q4,Viettel,2.0
7829,48130021,6714656843.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,48130021,2019-09-18,Other Cities,18_to_22,FEMALE,Wednesday,2019,9,2019Q3,Viettel,2.0
7830,45239278,6712691902.0,2020-08-16 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,45239278,2019-01-25,Other Cities,18_to_22,FEMALE,Friday,2019,1,2019Q1,Viettel,2.0
7831,41469606,6718370339.0,2020-08-16 00:00:00,"100,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,41469606,2018-03-31,Other Cities,23_to_27,MALE,Saturday,2018,3,2018Q1,Viettel,2.0
7832,23620056,6709339532.0,2020-08-16 00:00:00,"30,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,23620056,2020-01-19,Other Cities,28_to_32,MALE,Sunday,2020,1,2020Q1,Viettel,2.0
7833,42496275,6711494057.0,2020-08-16 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,42496275,2018-07-10,Other Cities,unknown,FEMALE,Tuesday,2018,7,2018Q3,Viettel,2.0
7834,41060316,6709561507.0,2020-08-16 00:00:00,"100,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,41060316,2019-05-08,Other Cities,23_to_27,MALE,Wednesday,2019,5,2019Q2,Viettel,2.0
7835,46131579,6709265562.0,2020-08-16 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,46131579,2020-03-12,Other Cities,23_to_27,MALE,Thursday,2020,3,2020Q1,Viettel,2.0
7836,40859569,6715136315.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,40859569,2018-01-23,Unknown,28_to_32,MALE,Tuesday,2018,1,2018Q1,Viettel,2.0
7837,57766544,6718812678.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,57766544,2020-08-10,Unknown,unknown,FEMALE,Monday,2020,8,2020Q3,Viettel,2.0
7838,57258240,6719490860.0,2020-08-16 00:00:00,"10,000",22.0,0,0.0,Sunday,2020.0,8.0,2020Q3,57258240,2020-07-23,Unknown,unknown,FEMALE,Thursday,2020,7,2020Q3,Viettel,2.0
7839,42547389,6723714073.0,2020-08-17 00:00:00,"200,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,42547389,2018-07-17,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2018,7,2018Q3,Viettel,2.0
7840,36541659,6727322215.0,2020-08-17 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,36541659,2019-12-26,Other Cities,18_to_22,FEMALE,Thursday,2019,12,2019Q4,Viettel,2.0
7841,15009616,6730049093.0,2020-08-17 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,15009616,2020-08-15,Other Cities,18_to_22,MALE,Saturday,2020,8,2020Q3,Viettel,2.0
7842,38397772,6723791786.0,2020-08-17 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,38397772,2019-01-12,Other Cities,18_to_22,MALE,Saturday,2019,1,2019Q1,Viettel,2.0
7843,48910218,6731278304.0,2020-08-17 00:00:00,"20,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,48910218,2019-08-23,Other Cities,23_to_27,MALE,Friday,2019,8,2019Q3,Viettel,2.0
7844,43410657,6727825573.0,2020-08-17 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,43410657,2019-08-16,Other Cities,23_to_27,FEMALE,Friday,2019,8,2019Q3,Viettel,2.0
7845,41054290,6722510012.0,2020-08-17 00:00:00,"100,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,41054290,2019-10-30,Other Cities,28_to_32,MALE,Wednesday,2019,10,2019Q4,Viettel,2.0
7846,55026442,6728342164.0,2020-08-17 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,55026442,2020-04-03,Hà Nội,unknown,FEMALE,Friday,2020,4,2020Q2,Viettel,2.0
7847,49413680,6730935088.0,2020-08-17 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,49413680,2019-09-19,Other Cities,unknown,FEMALE,Thursday,2019,9,2019Q3,Viettel,2.0
7848,16963309,6731536534.0,2020-08-17 00:00:00,"100,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,16963309,2019-07-13,Other Cities,23_to_27,FEMALE,Saturday,2019,7,2019Q3,Viettel,2.0
7849,53475474,6730350322.0,2020-08-17 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,53475474,2020-02-17,Unknown,18_to_22,FEMALE,Monday,2020,2,2020Q1,Viettel,2.0
7850,3223415,6724975402.0,2020-08-17 00:00:00,"30,000",22.0,0,0.0,Monday,2020.0,8.0,2020Q3,3223415,2020-04-11,Unknown,23_to_27,FEMALE,Saturday,2020,4,2020Q2,Viettel,2.0
7851,45235597,6737078325.0,2020-08-18 00:00:00,"50,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,45235597,2020-01-31,Hồ Chí Minh,18_to_22,FEMALE,Friday,2020,1,2020Q1,Viettel,2.0
7852,41282237,6744312866.0,2020-08-18 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,41282237,2020-08-18,Hồ Chí Minh,18_to_22,MALE,Tuesday,2020,8,2020Q3,Viettel,2.0
7853,57031107,6741028947.0,2020-08-18 00:00:00,"10,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,57031107,2020-07-25,Hồ Chí Minh,18_to_22,FEMALE,Saturday,2020,7,2020Q3,Viettel,2.0
7854,38600368,6736944813.0,2020-08-18 00:00:00,"10,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,38600368,2017-05-05,Hà Nội,33_to_37,MALE,Friday,2017,5,2017Q2,Viettel,2.0
7855,38279919,6742411360.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,38279919,2019-05-16,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2019,5,2019Q2,Viettel,2.0
7856,53519721,6735773213.0,2020-08-18 00:00:00,"50,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,53519721,2020-02-14,Other Cities,33_to_37,FEMALE,Friday,2020,2,2020Q1,Viettel,2.0
7857,50859603,6738533318.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,50859603,2020-08-01,Hồ Chí Minh,>37,MALE,Saturday,2020,8,2020Q3,Viettel,2.0
7858,54823652,6743587558.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,54823652,2020-03-27,Other Cities,18_to_22,MALE,Friday,2020,3,2020Q1,Viettel,2.0
7859,51960592,6734744862.0,2020-08-18 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,51960592,2020-07-19,Other Cities,23_to_27,FEMALE,Sunday,2020,7,2020Q3,Viettel,2.0
7860,34087235,6741957853.0,2020-08-18 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,34087235,2017-09-24,Other Cities,23_to_27,MALE,Sunday,2017,9,2017Q3,Viettel,2.0
7861,35800440,6739599915.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,35800440,2019-08-16,Other Cities,28_to_32,FEMALE,Friday,2019,8,2019Q3,Viettel,2.0
7862,57242602,6741558303.0,2020-08-18 00:00:00,"50,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,57242602,2020-07-20,Other Cities,unknown,FEMALE,Monday,2020,7,2020Q3,Viettel,2.0
7863,20730244,6734141568.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,20730244,2020-07-09,Other Cities,unknown,FEMALE,Thursday,2020,7,2020Q3,Viettel,2.0
7864,13422536,6741024770.0,2020-08-18 00:00:00,"30,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,13422536,2020-07-17,Other Cities,unknown,FEMALE,Friday,2020,7,2020Q3,Viettel,2.0
7865,40258589,6733975851.0,2020-08-18 00:00:00,"50,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,40258589,2017-11-14,Other Cities,unknown,MALE,Tuesday,2017,11,2017Q4,Viettel,2.0
7866,57957180,6737194425.0,2020-08-18 00:00:00,"20,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,57957180,2020-08-18,Other Cities,unknown,MALE,Tuesday,2020,8,2020Q3,Viettel,2.0
7867,54337293,6736483048.0,2020-08-18 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,54337293,2020-03-11,Hà Nội,18_to_22,MALE,Wednesday,2020,3,2020Q1,Viettel,2.0
7868,44508672,6744173182.0,2020-08-18 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,44508672,2019-01-25,Hà Nội,28_to_32,FEMALE,Friday,2019,1,2019Q1,Viettel,2.0
7869,16925781,6740763755.0,2020-08-18 00:00:00,"10,000",22.0,0,0.0,Tuesday,2020.0,8.0,2020Q3,16925781,2018-07-31,Unknown,unknown,FEMALE,Tuesday,2018,7,2018Q3,Viettel,2.0
7870,52027539,6734970146.0,2020-08-18 00:00:00,"300,000",22.0,Mua hộ,58979401.0,Tuesday,2020.0,8.0,2020Q3,52027539,2019-12-27,Hà Nội,unknown,FEMALE,Friday,2019,12,2019Q4,Viettel,2.0
7871,42169784,6744776259.0,2020-08-19 00:00:00,"30,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,42169784,2019-01-06,Hồ Chí Minh,28_to_32,FEMALE,Sunday,2019,1,2019Q1,Viettel,2.0
7872,52692854,6755830926.0,2020-08-19 00:00:00,"100,000",22.0,0,0.0,Wednesday,2020.0,8.0,2020Q3,52692854,2020-05-20,Hồ Chí Minh,28_to_32,FEMALE,Wednesday,2020,5,2020Q2,Viettel,2.0
